onset	 duration	 weight	 trial_type
-73.50	 1	 1	 Key1
-24.76	 1	 1	 Key2
4.03	 360	 1	 BIT
23.84	 1	 1	 Key3
55.55	 1	 1	 Key4
93.69	 1	 1	 Key5
110.07	 1	 1	 Key6
174.24	 1	 1	 Key7
205.38	 1	 1	 Key8
223.13	 1	 1	 Key9
245.87	 1	 1	 Key10
279.54	 1	 1	 Key11
295.81	 1	 1	 Key12
362.59	 1	 1	 Key13
