onset	 duration	 weight	 trial_type
-43.93	 1	 1	 Key1
4.03	 360	 1	 BIT
156.74	 1	 1	 Key2
160.19	 1	 1	 Key3
160.63	 1	 1	 Key4
175.26	 1	 1	 Key5
341.20	 1	 1	 Key6
