onset	 duration	 weight	 trial_type
-70.40	 1	 1	 Key1
-61.15	 1	 1	 Key2
-49.90	 1	 1	 Key3
-39.25	 1	 1	 Key4
-20.24	 1	 1	 Key5
4.03	 360	 1	 BIT
7.74	 1	 1	 Key6
71.89	 1	 1	 Key7
118.10	 1	 1	 Key8
149.23	 1	 1	 Key9
187.21	 1	 1	 Key10
232.17	 1	 1	 Key11
275.00	 1	 1	 Key12
359.29	 1	 1	 Key13
