onset	 duration	 weight	 trial_type
-85.92	 1	 1	 Key1
-70.27	 1	 1	 Key2
-54.75	 1	 1	 Key3
-41.74	 1	 1	 Key4
-22.42	 1	 1	 Key5
-9.77	 1	 1	 Key6
4.02	 360	 1	 BIT
7.50	 1	 1	 Key7
28.53	 1	 1	 Key8
50.74	 1	 1	 Key9
71.68	 1	 1	 Key10
85.97	 1	 1	 Key11
132.14	 1	 1	 Key12
159.95	 1	 1	 Key13
243.89	 1	 1	 Key14
298.07	 1	 1	 Key15
309.79	 1	 1	 Key16
348.74	 1	 1	 Key17
