onset	 duration	 weight	 trial_type
-82.85	 1	 1	 Key1
-70.30	 1	 1	 Key2
-60.12	 1	 1	 Key3
-32.15	 1	 1	 Key4
-14.57	 1	 1	 Key5
4.02	 360	 1	 BIT
9.08	 1	 1	 Key6
28.82	 1	 1	 Key7
43.01	 1	 1	 Key8
73.03	 1	 1	 Key9
93.27	 1	 1	 Key10
133.33	 1	 1	 Key11
153.15	 1	 1	 Key12
175.53	 1	 1	 Key13
207.96	 1	 1	 Key14
349.58	 1	 1	 Key15
