onset	 duration	 weight	 trial_type
-87.89	 1	 1	 Key1
-27.29	 1	 1	 Key2
4.02	 360	 1	 BIT
31.23	 1	 1	 Key3
105.43	 1	 1	 Key4
180.86	 1	 1	 Key5
288.77	 1	 1	 Key6
