onset	 duration	 weight	 trial_type
-54.14	 1	 1	 Key1
-11.42	 1	 1	 Key2
4.03	 360	 1	 BIT
10.44	 1	 1	 Key3
30.63	 1	 1	 Key4
70.48	 1	 1	 Key5
122.00	 1	 1	 Key6
136.79	 1	 1	 Key7
255.36	 1	 1	 Key8
